date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2022-03-29,nation,England,67440.0,17795805.0,203.0,146425.0,273.0,174816.0,59378.0,16917822.0,8062.0,877983.0,756018,493383782,244850,204121895,511168.0,289261887.0,22.6,1082086.0,3143.0,43486625.0,10140.0,40922164.0,12232.0,31813432.0,2219.0,676900.0,15411.0,325.0,,,,
2022-03-28,nation,England,78912.0,17728365.0,188.0,146222.0,260.0,174543.0,69237.0,16858444.0,9675.0,869921.0,771551,492627764,190652,203877045,580899.0,288750719.0,22.9,1093462.0,2784.0,43483482.0,9320.0,40912024.0,11570.0,31801200.0,2280.0,674681.0,15170.0,319.0,,,,
2022-03-27,nation,England,58001.0,17649453.0,186.0,146034.0,237.0,174283.0,51350.0,16789207.0,6651.0,860246.0,644549,491856213,157279,203686393,487270.0,288169820.0,22.9,1111147.0,1834.0,43480698.0,6908.0,40902704.0,6577.0,31789630.0,2037.0,672401.0,14465.0,303.0,,,,
2022-03-26,nation,England,51778.0,17591452.0,186.0,145848.0,260.0,174046.0,46260.0,16737857.0,5518.0,853595.0,566716,491211664,170601,203529114,396115.0,287682550.0,23.0,1119277.0,5105.0,43478864.0,17772.0,40895796.0,16855.0,31783053.0,1869.0,670364.0,13796.0,304.0,,,,
2022-03-25,nation,England,60259.0,17539674.0,180.0,145662.0,250.0,173786.0,53552.0,16691597.0,6707.0,848077.0,709635,490644948,212196,203358513,497439.0,287286435.0,23.0,1117474.0,3779.0,43473759.0,12333.0,40878024.0,14202.0,31766198.0,1925.0,668495.0,13842.0,290.0,1.1,1.4,3.0,6.0
2022-03-24,nation,England,68604.0,17479415.0,175.0,145482.0,237.0,173536.0,60941.0,16638045.0,7663.0,841370.0,765198,489935313,214862,203146317,550336.0,286788996.0,22.9,1116412.0,4013.0,43469980.0,10528.0,40865691.0,13315.0,31751996.0,2006.0,666570.0,13602.0,286.0,,,,
2022-03-23,nation,England,77598.0,17410811.0,165.0,145307.0,238.0,173299.0,68845.0,16577104.0,8753.0,833707.0,827704,489170115,240026,202931455,587678.0,286238660.0,23.0,1131376.0,3878.0,43465967.0,11563.0,40855163.0,14996.0,31738681.0,2137.0,664564.0,13248.0,260.0,,,,
2022-03-22,nation,England,81847.0,17333213.0,185.0,145142.0,262.0,173061.0,72559.0,16508259.0,9288.0,824954.0,839043,488342411,265805,202691429,573238.0,285650982.0,22.6,1128670.0,3472.0,43462089.0,10348.0,40843600.0,13966.0,31723685.0,2098.0,662427.0,13060.0,269.0,,,,
2022-03-21,nation,England,89909.0,17251366.0,145.0,144957.0,211.0,172799.0,79361.0,16435700.0,10548.0,815666.0,857008,487503368,199179,202425624,657829.0,285077744.0,22.2,1118242.0,3622.0,43458617.0,10794.0,40833252.0,12607.0,31709719.0,1984.0,660329.0,12753.0,252.0,,,,
2022-03-20,nation,England,66905.0,17161457.0,157.0,144812.0,243.0,172588.0,59478.0,16356339.0,7427.0,805118.0,646891,486646360,142682,202226445,504209.0,284419915.0,21.5,1119073.0,2461.0,43454995.0,8649.0,40822458.0,9426.0,31697112.0,1793.0,658345.0,12070.0,237.0,,,,
2022-03-19,nation,England,55212.0,17094552.0,149.0,144655.0,231.0,172345.0,49583.0,16296861.0,5629.0,797691.0,602293,485999469,186987,202083763,415306.0,283915706.0,21.3,1119089.0,5293.0,43452534.0,18124.0,40813809.0,18970.0,31687686.0,1813.0,656552.0,11638.0,231.0,,,,
2022-03-18,nation,England,61907.0,17039340.0,162.0,144506.0,235.0,172114.0,55421.0,16247278.0,6486.0,792062.0,739661,485397176,225541,201896776,514120.0,283500400.0,21.1,1115006.0,4579.0,43447241.0,13638.0,40795685.0,15138.0,31668716.0,1629.0,654739.0,11595.0,240.0,1.1,1.4,2.0,6.0
2022-03-17,nation,England,67686.0,16977433.0,159.0,144344.0,227.0,171879.0,60471.0,16191857.0,7215.0,785576.0,794714,484657515,225321,201671235,569393.0,282986280.0,20.8,1098643.0,3864.0,43442662.0,12594.0,40782047.0,13683.0,31653578.0,1738.0,653110.0,11346.0,249.0,,,,
2022-03-16,nation,England,73954.0,16909747.0,145.0,144185.0,241.0,171652.0,66033.0,16131386.0,7921.0,778361.0,849780,483862801,239611,201445914,610169.0,282416887.0,20.5,1077289.0,4071.0,43438798.0,12676.0,40769453.0,14629.0,31639895.0,1823.0,651372.0,11010.0,236.0,,,,
2022-03-15,nation,England,74103.0,16835793.0,132.0,144040.0,222.0,171411.0,66270.0,16065353.0,7833.0,770440.0,811461,483013021,243744,201206303,567717.0,281806718.0,20.0,1052193.0,4215.0,43434727.0,12613.0,40756777.0,14262.0,31625266.0,1800.0,649549.0,10877.0,235.0,,,,
2022-03-14,nation,England,79518.0,16761690.0,155.0,143908.0,234.0,171189.0,70931.0,15999083.0,8587.0,762607.0,838070,482201560,194008,200962559,644062.0,281239001.0,19.4,1027942.0,3725.0,43430512.0,11524.0,40744164.0,13226.0,31611004.0,1651.0,647749.0,10576.0,239.0,,,,
2022-03-13,nation,England,60271.0,16682172.0,126.0,143753.0,204.0,170955.0,53987.0,15928152.0,6284.0,754020.0,640734,481363490,142635,200768551,498099.0,280594939.0,18.3,1000252.0,2717.0,43426787.0,9648.0,40732640.0,10573.0,31597778.0,1591.0,646098.0,9908.0,215.0,,,,
2022-03-12,nation,England,49163.0,16621901.0,126.0,143627.0,207.0,170751.0,44267.0,15874165.0,4896.0,747736.0,566248,480722756,166344,200625916,399904.0,280096840.0,17.7,987902.0,6074.0,43424070.0,18711.0,40722992.0,21070.0,31587205.0,1368.0,644507.0,9618.0,216.0,,,,
2022-03-11,nation,England,52272.0,16572738.0,119.0,143501.0,206.0,170544.0,47066.0,15829898.0,5206.0,742840.0,700366,480156508,203486,200459572,496880.0,279696936.0,17.0,973972.0,4539.0,43417996.0,13137.0,40704281.0,16610.0,31566135.0,1412.0,643139.0,9369.0,221.0,0.8,1.1,-2.0,2.0
2022-03-10,nation,England,54300.0,16520466.0,128.0,143382.0,229.0,170338.0,48776.0,15782832.0,5524.0,737634.0,750909,479456142,209579,200256086,541330.0,279200056.0,16.4,956586.0,4418.0,43413457.0,13564.0,40691144.0,14463.0,31549525.0,1414.0,641727.0,9241.0,221.0,,,,
2022-03-09,nation,England,55492.0,16466166.0,123.0,143254.0,211.0,170109.0,49875.0,15734056.0,5617.0,732110.0,760981,478705233,202107,200046507,558874.0,278658726.0,15.5,939564.0,4636.0,43409039.0,12722.0,40677580.0,14810.0,31535062.0,1521.0,640313.0,9163.0,235.0,,,,
2022-03-08,nation,England,52343.0,16410674.0,128.0,143131.0,231.0,169898.0,47058.0,15684181.0,5285.0,726493.0,735398,477944252,217903,199844400,517495.0,278099852.0,14.6,926431.0,4211.0,43404403.0,12036.0,40664858.0,13572.0,31520252.0,1389.0,638792.0,9176.0,242.0,,,,
2022-03-07,nation,England,50983.0,16358331.0,117.0,143003.0,210.0,169667.0,45549.0,15637123.0,5434.0,721208.0,761916,477208854,178993,199626497,582923.0,277582357.0,13.8,919048.0,3800.0,43400192.0,11060.0,40652822.0,13176.0,31506680.0,1278.0,637403.0,8923.0,239.0,,,,
2022-03-06,nation,England,35914.0,16307348.0,106.0,142886.0,198.0,169457.0,32402.0,15591574.0,3512.0,715774.0,563109,476446938,126631,199447504,436478.0,276999434.0,12.8,920395.0,2515.0,43396392.0,8174.0,40641762.0,10307.0,31493504.0,1260.0,636125.0,8502.0,234.0,,,,
2022-03-05,nation,England,28508.0,16271434.0,107.0,142780.0,194.0,169259.0,25911.0,15559172.0,2597.0,712262.0,503647,475883829,157101,199320873,346546.0,276562956.0,12.3,919380.0,5883.0,43393877.0,17060.0,40633588.0,21896.0,31483197.0,1050.0,634865.0,8400.0,231.0,,,,
2022-03-04,nation,England,30605.0,16242926.0,108.0,142673.0,207.0,169065.0,27716.0,15533261.0,2889.0,709665.0,632601,475380182,187250,199163772,445351.0,276216410.0,11.8,917860.0,5356.0,43387994.0,14347.0,40616528.0,17265.0,31461301.0,1044.0,633815.0,8403.0,232.0,0.8,1.0,-4.0,-1.0
2022-03-03,nation,England,31533.0,16212321.0,140.0,142565.0,234.0,168858.0,28490.0,15505545.0,3043.0,706776.0,682850,474747581,183266,198976522,499584.0,275771059.0,11.2,915500.0,5103.0,43382638.0,14112.0,40602181.0,15661.0,31444036.0,1226.0,632771.0,8210.0,234.0,,,,
2022-03-02,nation,England,33362.0,16180788.0,128.0,142425.0,245.0,168624.0,30087.0,15477055.0,3275.0,703733.0,726146,474064731,196682,198793256,529464.0,275271475.0,10.7,916846.0,4977.0,43377535.0,12612.0,40588069.0,16025.0,31428375.0,1184.0,631545.0,8402.0,249.0,,,,
2022-03-01,nation,England,31863.0,16147426.0,111.0,142297.0,215.0,168379.0,28987.0,15446968.0,2876.0,700458.0,692756,473338585,208549,198596574,484207.0,274742011.0,10.4,921505.0,5002.0,43372558.0,13152.0,40575457.0,14417.0,31412350.0,1111.0,630361.0,8486.0,245.0,,,,
2022-02-28,nation,England,31865.0,16115563.0,119.0,142186.0,224.0,168164.0,28815.0,15417981.0,3050.0,697582.0,760899,472645829,175957,198388025,584942.0,274257804.0,10.2,932117.0,4811.0,43367556.0,12892.0,40562305.0,15539.0,31397933.0,1145.0,629250.0,8538.0,254.0,,,,
2022-02-27,nation,England,22165.0,16083698.0,107.0,142067.0,248.0,167940.0,20134.0,15389166.0,2031.0,694532.0,578489,471884930,123850,198212068,454639.0,273672862.0,10.1,958139.0,3118.0,43362745.0,8831.0,40549413.0,12146.0,31382394.0,949.0,628105.0,8305.0,239.0,,,,
2022-02-26,nation,England,17603.0,16061533.0,116.0,141960.0,210.0,167692.0,16126.0,15369032.0,1477.0,692501.0,501596,471306441,156266,198088218,345330.0,273218223.0,10.2,974281.0,6941.0,43359627.0,17817.0,40540582.0,23558.0,31370248.0,888.0,627156.0,8197.0,226.0,,,,
2022-02-25,nation,England,19532.0,16043930.0,122.0,141844.0,229.0,167482.0,17766.0,15352906.0,1766.0,691024.0,635157,470804845,186586,197931952,448571.0,272872893.0,10.6,996321.0,6075.0,43352686.0,14060.0,40522765.0,20185.0,31346690.0,841.0,626268.0,8498.0,246.0,0.7,1.0,-4.0,-1.0
2022-02-24,nation,England,21883.0,16024398.0,137.0,141722.0,233.0,167253.0,19801.0,15335140.0,2082.0,689258.0,711003,470169688,186175,197745366,524828.0,272424322.0,10.5,999725.0,6054.0,43346611.0,13391.0,40508705.0,18556.0,31326505.0,984.0,625427.0,8645.0,262.0,,,,
2022-02-23,nation,England,26008.0,16002515.0,121.0,141585.0,207.0,167020.0,23618.0,15315339.0,2390.0,687176.0,788373,469458685,207593,197559191,580780.0,271899494.0,10.8,1040918.0,6640.0,43340557.0,15188.0,40495314.0,19844.0,31307949.0,976.0,624443.0,8868.0,278.0,,,,
2022-02-22,nation,England,28017.0,15976507.0,120.0,141464.0,251.0,166813.0,25328.0,15291721.0,2689.0,684786.0,774333,468670312,227923,197351598,546410.0,271318714.0,10.9,1091022.0,6181.0,43333917.0,15085.0,40480126.0,19937.0,31288105.0,976.0,623467.0,8948.0,284.0,,,,
2022-02-21,nation,England,33034.0,15948490.0,124.0,141344.0,232.0,166562.0,29914.0,15266393.0,3120.0,682097.0,887465,467895979,195942,197123675,691523.0,270772304.0,10.9,1146424.0,5499.0,43327736.0,12766.0,40465041.0,17668.0,31268168.0,1030.0,622491.0,9229.0,292.0,,,,
2022-02-20,nation,England,28410.0,15915456.0,144.0,141220.0,250.0,166330.0,25903.0,15236479.0,2507.0,678977.0,767474,467008514,156697,196927733,610777.0,270080781.0,10.6,1219452.0,3383.0,43322237.0,8326.0,40452275.0,10887.0,31250500.0,971.0,621461.0,9058.0,304.0,,,,
2022-02-19,nation,England,26429.0,15887046.0,137.0,141076.0,226.0,166080.0,24156.0,15210576.0,2273.0,676470.0,628332,466241040,170437,196771036,457895.0,269470004.0,10.6,1239294.0,7584.0,43318854.0,17837.0,40443949.0,24370.0,31239613.0,834.0,620490.0,9187.0,296.0,,,,
2022-02-18,nation,England,24924.0,15860617.0,131.0,140939.0,255.0,165854.0,22667.0,15186420.0,2257.0,674197.0,733268,465612708,217064,196600599,516204.0,269012109.0,10.4,1267922.0,4987.0,43311270.0,11451.0,40426112.0,15795.0,31215243.0,900.0,619656.0,9258.0,303.0,0.8,1.0,-4.0,-1.0
2022-02-17,nation,England,34168.0,15835693.0,144.0,140808.0,250.0,165599.0,30958.0,15163753.0,3210.0,671940.0,932857,464879440,259535,196383535,673322.0,268495905.0,10.5,1362263.0,7783.0,43306283.0,19121.0,40414661.0,22989.0,31199448.0,971.0,618756.0,9600.0,303.0,,,,
2022-02-16,nation,England,39444.0,15801525.0,150.0,140664.0,244.0,165349.0,35727.0,15132795.0,3717.0,668730.0,1017267,463946583,265428,196124000,751839.0,267822583.0,10.4,1440852.0,7556.0,43298500.0,18879.0,40395540.0,23642.0,31176459.0,1120.0,617785.0,9804.0,326.0,,,,
2022-02-15,nation,England,40145.0,15762081.0,149.0,140514.0,242.0,165105.0,36339.0,15097068.0,3806.0,665013.0,941365,462929316,293808,195858572,647557.0,267070744.0,10.4,1520575.0,7632.0,43290944.0,17684.0,40376661.0,22703.0,31152817.0,1144.0,616665.0,10019.0,323.0,,,,
2022-02-14,nation,England,42492.0,15721936.0,169.0,140365.0,268.0,164863.0,38432.0,15060729.0,4060.0,661207.0,990631,461987951,221979,195564764,768652.0,266423187.0,10.6,1609850.0,6348.0,43283312.0,15186.0,40358977.0,19923.0,31130114.0,1132.0,615521.0,10273.0,355.0,,,,
2022-02-13,nation,England,32326.0,15679444.0,156.0,140196.0,252.0,164595.0,29342.0,15022297.0,2984.0,657147.0,831243,460997320,167794,195342785,663449.0,265654535.0,10.8,1713518.0,4386.0,43276964.0,10635.0,40343791.0,14268.0,31110191.0,1029.0,614389.0,10049.0,348.0,,,,
2022-02-12,nation,England,29142.0,15647118.0,149.0,140040.0,257.0,164343.0,26641.0,14992955.0,2501.0,654163.0,782240,460166077,257749,195174991,524491.0,264991086.0,10.9,1761345.0,10695.0,43272578.0,23549.0,40333156.0,34272.0,31095923.0,989.0,613360.0,10010.0,360.0,,,,
2022-02-11,nation,England,34943.0,15617976.0,149.0,139891.0,234.0,164086.0,31725.0,14966314.0,3218.0,651662.0,1001823,459383837,326765,194917242,675058.0,264466595.0,11.2,1784684.0,9174.0,43261883.0,24137.0,40309607.0,30498.0,31061651.0,996.0,612371.0,10367.0,372.0,0.8,1.0,-3.0,0.0
2022-02-10,nation,England,41331.0,15583033.0,165.0,139742.0,265.0,163852.0,37253.0,14934589.0,4078.0,648444.0,1125172,458382014,339293,194590477,785879.0,263791537.0,11.7,1801685.0,8945.0,43252709.0,23471.0,40285470.0,23104.0,31031153.0,1167.0,611375.0,10734.0,384.0,,,,
2022-02-09,nation,England,51014.0,15541702.0,160.0,139577.0,238.0,163587.0,45962.0,14897336.0,5052.0,644366.0,1290791,457256842,377958,194251184,912833.0,263005658.0,12.3,1821842.0,9213.0,43243764.0,22586.0,40261999.0,22265.0,31008049.0,1220.0,610208.0,11071.0,384.0,,,,
2022-02-08,nation,England,55437.0,15490688.0,166.0,139417.0,259.0,163349.0,49986.0,14851374.0,5451.0,639314.0,1196911,455966051,420077,193873226,776834.0,262092825.0,12.8,1846113.0,8702.0,43234551.0,22194.0,40239413.0,21838.0,30985784.0,1266.0,608988.0,11471.0,385.0,,,,
2022-02-07,nation,England,62672.0,15435251.0,157.0,139251.0,227.0,163090.0,56299.0,14801388.0,6373.0,633863.0,1283586,454769140,298635,193453149,984951.0,261315991.0,13.2,1874077.0,7991.0,43225849.0,20940.0,40217219.0,22302.0,30963946.0,1234.0,607722.0,11710.0,395.0,,,,
2022-02-06,nation,England,50146.0,15372579.0,193.0,139094.0,277.0,162863.0,45156.0,14745089.0,4990.0,627490.0,1103774,453485554,227797,193154514,875977.0,260331040.0,13.5,1919623.0,5040.0,43217858.0,13118.0,40196279.0,15023.0,30941644.0,1211.0,606488.0,11529.0,391.0,,,,
2022-02-05,nation,England,43233.0,15322433.0,195.0,138901.0,281.0,162586.0,39305.0,14699933.0,3928.0,622500.0,933271,452381780,311360,192926717,621911.0,259455063.0,13.9,1936419.0,10507.0,43212818.0,25518.0,40183161.0,32047.0,30926621.0,1077.0,605277.0,11604.0,409.0,,,,
2022-02-04,nation,England,52556.0,15279200.0,179.0,138706.0,268.0,162305.0,47717.0,14660628.0,4839.0,618572.0,1145611,451448509,362140,192615357,783471.0,258833152.0,14.3,1947553.0,9435.0,43202311.0,23198.0,40157643.0,28098.0,30894574.0,1186.0,604200.0,12032.0,425.0,0.8,1.1,-3.0,1.0
2022-02-03,nation,England,64032.0,15226644.0,206.0,138527.0,289.0,162037.0,57739.0,14612911.0,6293.0,613733.0,1294820,450302898,384825,192253217,909995.0,258049681.0,14.7,1954575.0,10468.0,43192876.0,24522.0,40134445.0,28578.0,30866476.0,1292.0,603014.0,12423.0,429.0,,,,
2022-02-02,nation,England,73907.0,15162612.0,228.0,138321.0,294.0,161748.0,66618.0,14555172.0,7289.0,607440.0,1428181,449008078,391876,191868392,1036305.0,257139686.0,15.0,1975924.0,10161.0,43182408.0,23699.0,40109923.0,27890.0,30837898.0,1451.0,601722.0,12577.0,432.0,,,,
2022-02-01,nation,England,78512.0,15088705.0,228.0,138093.0,299.0,161454.0,70498.0,14488554.0,8014.0,600151.0,1280860,447579897,413312,191476516,867548.0,256103381.0,15.4,1989050.0,10553.0,43172247.0,23874.0,40086224.0,27527.0,30810008.0,1537.0,600271.0,12896.0,449.0,,,,
2022-01-31,nation,England,88503.0,15010193.0,230.0,137865.0,310.0,161155.0,79484.0,14418056.0,9019.0,592137.0,1394059,446299037,306867,191063204,1087192.0,255235833.0,15.8,2006095.0,10215.0,43161694.0,20794.0,40062350.0,28910.0,30782481.0,1451.0,598734.0,13331.0,449.0,,,,
2022-01-30,nation,England,74978.0,14921690.0,217.0,137635.0,284.0,160845.0,67586.0,14338572.0,7392.0,583118.0,1221538,444904978,253125,190756337,968413.0,254148641.0,16.0,2049466.0,9439.0,43151479.0,22532.0,40041556.0,26677.0,30753571.0,1285.0,597283.0,12992.0,457.0,,,,
2022-01-29,nation,England,63024.0,14846712.0,239.0,137418.0,295.0,160561.0,57278.0,14270986.0,5746.0,575726.0,1027657,443683440,338493,190503212,689164.0,253180228.0,16.2,2054414.0,15793.0,43142040.0,34794.0,40019024.0,47640.0,30726894.0,1325.0,595998.0,12672.0,458.0,,,,
2022-01-28,nation,England,71682.0,14783688.0,226.0,137179.0,276.0,160266.0,64864.0,14213708.0,6818.0,569980.0,1238335,442655783,383037,190164719,855298.0,252491064.0,16.4,2056705.0,14552.0,43126247.0,30241.0,39984230.0,43125.0,30679254.0,1342.0,594673.0,13462.0,467.0,0.7,0.9,-6.0,-2.0
2022-01-27,nation,England,82728.0,14712006.0,262.0,136953.0,322.0,159990.0,74670.0,14148844.0,8058.0,563162.0,1370272,441417448,407766,189781682,962506.0,251635766.0,16.5,2070553.0,13857.0,43111695.0,26519.0,39953989.0,40548.0,30636129.0,1503.0,593331.0,13651.0,481.0,,,,
2022-01-26,nation,England,93211.0,14629278.0,239.0,136691.0,290.0,159668.0,83994.0,14074174.0,9217.0,555104.0,1537091,440047176,416238,189373916,1120853.0,250673260.0,16.5,2079758.0,12881.0,43097838.0,26979.0,39927470.0,41859.0,30595581.0,1689.0,591828.0,13948.0,493.0,,,,
2022-01-25,nation,England,96954.0,14536067.0,214.0,136452.0,259.0,159378.0,87344.0,13990180.0,9610.0,545887.0,1361281,438510085,436647,188957678,924634.0,249552407.0,16.6,2093843.0,11987.0,43084957.0,23962.0,39900491.0,41065.0,30553722.0,1681.0,590139.0,14088.0,501.0,,,,
2022-01-24,nation,England,109233.0,14439113.0,251.0,136238.0,306.0,159119.0,98278.0,13902836.0,10955.0,536277.0,1492854,437148804,327496,188521031,1165358.0,248627773.0,16.7,2116613.0,11131.0,43072970.0,24529.0,39876529.0,41588.0,30512657.0,1593.0,588458.0,14563.0,521.0,,,,
2022-01-23,nation,England,88557.0,14329880.0,224.0,135987.0,262.0,158813.0,80098.0,13804558.0,8459.0,525322.0,1312520,435655950,249160,188193535,1063360.0,247462415.0,16.6,2161221.0,9759.0,43061839.0,23995.0,39852000.0,32227.0,30471069.0,1535.0,586865.0,14334.0,524.0,,,,
2022-01-22,nation,England,70483.0,14241323.0,260.0,135763.0,294.0,158551.0,64190.0,13724460.0,6293.0,516863.0,1106031,434343430,330518,187944375,775513.0,246399055.0,16.6,2171208.0,17853.0,43052080.0,39120.0,39828005.0,61478.0,30438842.0,1277.0,585330.0,14320.0,545.0,,,,
2022-01-21,nation,England,79173.0,14170840.0,270.0,135503.0,311.0,158257.0,71811.0,13660270.0,7362.0,510570.0,1303448,433237399,400952,187613857,902496.0,245623542.0,16.7,2173307.0,15520.0,43034227.0,28889.0,39788885.0,53806.0,30377364.0,1453.0,584053.0,14865.0,552.0,0.8,1.1,-6.0,1.0
2022-01-20,nation,England,86953.0,14091667.0,228.0,135233.0,244.0,157946.0,78896.0,13588459.0,8057.0,503208.0,1437089,431933951,425342,187212905,1011747.0,244721046.0,16.9,2176684.0,14748.0,43018707.0,27146.0,39759996.0,47575.0,30323558.0,1698.0,582600.0,15302.0,573.0,,,,
2022-01-19,nation,England,97334.0,14004714.0,243.0,135005.0,279.0,157702.0,88152.0,13509563.0,9182.0,495151.0,1619898,430496862,444943,186787563,1174955.0,243709299.0,17.1,2195066.0,14743.0,43003959.0,25364.0,39732850.0,49144.0,30275983.0,1778.0,580902.0,15742.0,586.0,,,,
2022-01-18,nation,England,103308.0,13907380.0,255.0,134762.0,287.0,157423.0,93489.0,13421411.0,9819.0,485969.0,1406905,428876964,455786,186342620,951119.0,242534344.0,17.5,2214233.0,15203.0,42989216.0,24384.0,39707486.0,52158.0,30226839.0,1794.0,579124.0,16218.0,614.0,,,,
2022-01-17,nation,England,114776.0,13804072.0,260.0,134507.0,290.0,157136.0,103816.0,13327922.0,10960.0,476150.0,1528758,427470059,331338,185886834,1197420.0,241583225.0,18.1,2277549.0,13451.0,42974013.0,21706.0,39683102.0,50948.0,30174681.0,1808.0,577330.0,16621.0,623.0,,,,
2022-01-16,nation,England,85598.0,13689296.0,252.0,134247.0,291.0,156846.0,77694.0,13224106.0,7904.0,465190.0,1365457,425941301,261284,185555496,1104173.0,240385805.0,19.0,2394054.0,14541.0,42960562.0,23547.0,39661396.0,46147.0,30123733.0,1768.0,575522.0,16372.0,619.0,,,,
2022-01-15,nation,England,67820.0,13603698.0,258.0,133995.0,286.0,156555.0,62053.0,13146412.0,5767.0,457286.0,1143197,424575844,371116,185294212,772081.0,239281632.0,19.8,2460482.0,24855.0,42946021.0,38984.0,39637849.0,91784.0,30077586.0,1604.0,573754.0,16281.0,608.0,,,,
2022-01-14,nation,England,75174.0,13535878.0,253.0,133737.0,289.0,156269.0,68447.0,13084359.0,6727.0,451519.0,1323507,423432647,422576,184923096,900931.0,238509551.0,20.7,2545900.0,17205.0,42921166.0,24477.0,39598865.0,83468.0,29985802.0,1692.0,572150.0,16537.0,637.0,1.1,1.5,1.0,5.0
2022-01-13,nation,England,84132.0,13460704.0,236.0,133484.0,264.0,155980.0,76293.0,13015912.0,7839.0,444792.0,1486284,422109140,473305,184500520,1012979.0,237608620.0,22.0,2669124.0,16680.0,42903961.0,26512.0,39574388.0,85065.0,29902334.0,1916.0,570458.0,16716.0,666.0,,,,
2022-01-12,nation,England,90002.0,13376572.0,227.0,133248.0,260.0,155716.0,81440.0,12939619.0,8562.0,436953.0,1665453,420622856,520863,184027215,1144590.0,236595641.0,23.8,2894228.0,16320.0,42887281.0,25516.0,39547876.0,94215.0,29817269.0,1955.0,568542.0,16881.0,672.0,,,,
2022-01-11,nation,England,100980.0,13286570.0,248.0,133021.0,280.0,155456.0,91496.0,12858179.0,9484.0,428391.0,1518052,418957403,588488,183506352,929564.0,235451051.0,25.6,3158456.0,15311.0,42870961.0,22297.0,39522360.0,103298.0,29723054.0,2127.0,566587.0,16939.0,686.0,,,,
2022-01-10,nation,England,116341.0,13185590.0,248.0,132773.0,280.0,155176.0,105280.0,12766683.0,11061.0,418907.0,1785854,417439351,575516,182917864,1210338.0,234521487.0,27.7,3503069.0,14050.0,42855650.0,20828.0,39500063.0,109207.0,29619756.0,2180.0,564460.0,17120.0,707.0,,,,
